Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,Category,Product,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Year,Month_Number,Month,Year_Month,Profit_Margin_Percent
ORD-00159,2025-11-09,CUST-0511,Consumer,Ontario,Furniture,Cabinet,4,508.92,0.0,2035.68,1151.0,884.68,2025,11,Nov,2025-11,43.45869684822762
ORD-00160,2024-05-04,CUST-0012,Consumer,Quebec,Electronics,Headphones,5,1683.29,0.0,8416.45,5957.68,2458.77,2024,5,May,2024-05,29.213860950875958
ORD-00161,2024-05-09,CUST-0223,Consumer,Alberta,Clothing,Jeans,1,24.0,0.1,21.6,16.94,4.66,2024,5,May,2024-05,21.574074074074073
ORD-00162,2023-05-09,CUST-0341,Corporate,Manitoba,Furniture,Lamp,2,172.01,0.0,344.02,251.76,92.26,2023,5,May,2023-05,26.818208243706763
ORD-00163,2023-04-24,CUST-0427,Consumer,Quebec,Furniture,Lamp,2,868.84,0.1,1563.91,1273.38,290.53,2023,4,Apr,2023-04,18.577155974448655
ORD-00164,2025-12-12,CUST-0147,Corporate,Ontario,Clothing,Jacket,1,26.99,0.1,24.29,17.8,6.49,2025,12,Dec,2025-12,26.718814326883493
ORD-00165,2024-08-07,CUST-0781,Consumer,Ontario,Electronics,Mouse,1,316.14,0.15,268.72,219.87,48.85,2024,8,Aug,2024-08,18.17877344447752
ORD-00166,2024-02-01,CUST-0594,Corporate,British Columbia,Electronics,Monitor,4,748.31,0.1,2693.92,2069.25,624.67,2024,2,Feb,2024-02,23.188142186850385
ORD-00167,2023-05-23,CUST-0711,Corporate,Alberta,Clothing,Jacket,1,47.65,0.0,47.65,34.32,13.33,2023,5,May,2023-05,27.974816369359917
ORD-00168,2025-05-16,CUST-0267,Consumer,Quebec,Furniture,Office Chair,1,251.91,0.05,239.31,132.57,106.74,2025,5,May,2025-05,44.6032342986085
ORD-00169,2024-09-20,CUST-0924,Corporate,Ontario,Office Supplies,Notebook,2,48.68,0.2,77.89,60.65,17.23,2024,9,Sep,2024-09,22.12093978687893
ORD-00170,2024-05-12,CUST-0343,Corporate,British Columbia,Furniture,Desk,4,497.63,0.05,1890.99,1241.4,649.6,2024,5,May,2024-05,34.352376268515435
ORD-00171,2023-02-20,CUST-0715,Consumer,Manitoba,Electronics,Keyboard,5,48.35,0.15,205.49,126.53,78.96,2023,2,Feb,2023-02,38.42522750498807
ORD-00172,2025-01-20,CUST-0494,Consumer,Quebec,Furniture,Bookshelf,5,136.21,0.1,612.95,423.69,189.26,2025,1,Jan,2025-01,30.87690676237866
ORD-00173,2025-11-28,CUST-0459,Consumer,Ontario,Office Supplies,Printer Paper,5,50.99,0.05,242.2,141.18,101.02,2025,11,Nov,2025-11,41.70933113129645
ORD-00174,2024-07-12,CUST-0385,Small Business,Manitoba,Office Supplies,Printer Paper,4,110.54,0.05,420.05,322.44,97.61,2024,7,Jul,2024-07,23.2377097964528
ORD-00175,2024-08-06,CUST-0682,Corporate,Ontario,Clothing,Jacket,2,202.56,0.0,405.12,262.28,142.84,2024,8,Aug,2024-08,35.2586887835703
ORD-00176,2023-05-26,CUST-0857,Corporate,Quebec,Electronics,Headphones,3,568.14,0.15,1448.76,1059.45,389.3,2023,5,May,2023-05,26.87125541842679
ORD-00177,2024-10-22,CUST-0631,Consumer,Manitoba,Furniture,Desk,1,180.04,0.1,162.04,126.87,35.17,2024,10,Oct,2024-10,21.704517403110344
ORD-00178,2024-03-16,CUST-0509,Consumer,Quebec,Office Supplies,Stapler,3,28.71,0.0,86.13,56.46,29.67,2024,3,Mar,2024-03,34.44792755137583
ORD-00179,2024-04-03,CUST-0753,Small Business,Alberta,Electronics,Headphones,2,1227.86,0.05,2332.93,1735.12,597.81,2024,4,Apr,2024-04,25.624858011170502
ORD-00180,2025-01-13,CUST-0036,Corporate,Alberta,Clothing,Shoes,2,186.6,0.2,298.56,226.49,72.07,2025,1,Jan,2025-01,24.139201500535904
ORD-00181,2025-08-13,CUST-0828,Corporate,British Columbia,Electronics,Laptop,1,435.05,0.1,391.54,262.12,129.42,2025,8,Aug,2025-08,33.054094090003574
ORD-00182,2024-12-27,CUST-0838,Consumer,Ontario,Office Supplies,Printer Paper,4,83.22,0.0,332.88,213.01,119.87,2024,12,Dec,2024-12,36.0099735640471
ORD-00183,2023-10-14,CUST-0477,Corporate,Quebec,Clothing,Shoes,4,33.83,0.0,135.32,109.56,25.76,2023,10,Oct,2023-10,19.036358261897725
ORD-00184,2024-05-29,CUST-0980,Small Business,Manitoba,Electronics,Laptop,4,1485.49,0.0,5941.96,4334.82,1607.14,2024,5,May,2024-05,27.047304256507953
ORD-00185,2023-10-13,CUST-0321,Consumer,Quebec,Electronics,Keyboard,5,304.01,0.1,1368.04,1036.32,331.72,2023,10,Oct,2023-10,24.24782901084764
ORD-00186,2024-04-25,CUST-0654,Consumer,Manitoba,Office Supplies,Notebook,4,74.98,0.15,254.93,189.0,65.94,2024,4,Apr,2024-04,25.865923979131523
ORD-00187,2023-11-07,CUST-0180,Consumer,British Columbia,Furniture,Lamp,1,344.37,0.1,309.93,196.03,113.9,2023,11,Nov,2023-11,36.750233923789246
ORD-00188,2024-08-16,CUST-0678,Corporate,Quebec,Office Supplies,Stapler,2,102.91,0.05,195.53,128.51,67.02,2024,8,Aug,2024-08,34.276070168260624
ORD-00189,2024-07-31,CUST-0675,Consumer,British Columbia,Clothing,Jeans,4,201.71,0.15,685.81,436.92,248.89,2024,7,Jul,2024-07,36.29139265977457
ORD-00190,2023-06-13,CUST-0822,Corporate,Ontario,Furniture,Cabinet,2,537.09,0.15,913.05,534.85,378.2,2023,6,Jun,2023-06,41.42160889326981
ORD-00191,2024-04-26,CUST-0117,Consumer,Quebec,Office Supplies,Folders,3,41.52,0.05,118.33,69.76,48.57,2024,4,Apr,2024-04,41.04622665427195
ORD-00192,2024-06-26,CUST-0653,Consumer,Quebec,Furniture,Cabinet,4,117.97,0.2,377.5,251.71,125.79,2024,6,Jun,2024-06,33.321854304635764
ORD-00193,2025-02-16,CUST-0517,Consumer,British Columbia,Electronics,Headphones,2,66.22,0.1,119.2,70.45,48.75,2025,2,Feb,2025-02,40.89765100671141
ORD-00194,2025-06-01,CUST-0190,Consumer,Alberta,Office Supplies,Notebook,1,54.49,0.0,54.49,31.76,22.73,2025,6,Jun,2025-06,41.71407597724353
ORD-00195,2025-03-30,CUST-0221,Corporate,Quebec,Office Supplies,Stapler,1,119.62,0.0,119.62,72.92,46.7,2025,3,Mar,2025-03,39.040294265173046
ORD-00196,2024-03-30,CUST-0982,Corporate,Manitoba,Electronics,Mouse,5,749.47,0.05,3559.98,2463.1,1096.88,2024,3,Mar,2024-03,30.81140905285985
ORD-00197,2025-06-19,CUST-0650,Consumer,Manitoba,Electronics,Monitor,5,271.16,0.0,1355.8,840.8,515.0,2025,6,Jun,2025-06,37.98495353296947
ORD-00198,2025-09-21,CUST-0465,Consumer,British Columbia,Clothing,Sweater,2,244.45,0.0,488.9,274.52,214.38,2025,9,Sep,2025-09,43.84945796686439
ORD-00199,2024-09-15,CUST-0564,Corporate,British Columbia,Furniture,Cabinet,5,276.12,0.05,1311.57,774.5,537.07,2024,9,Sep,2024-09,40.948634079767004
ORD-00200,2023-07-11,CUST-0105,Corporate,Ontario,Furniture,Cabinet,2,780.63,0.15,1327.07,1049.53,277.54,2023,7,Jul,2023-07,20.913742304475274
ORD-00201,2023-08-20,CUST-0956,Consumer,British Columbia,Clothing,T-Shirt,5,120.65,0.0,603.25,483.32,119.93,2023,8,Aug,2023-08,19.8806464981351
ORD-00202,2024-04-11,CUST-0856,Consumer,Alberta,Furniture,Bookshelf,1,432.61,0.1,389.35,221.15,168.2,2024,4,Apr,2024-04,43.200205470656215
ORD-00203,2024-02-12,CUST-0435,Consumer,Ontario,Furniture,Lamp,1,90.66,0.1,81.59,59.4,22.2,2024,2,Feb,2024-02,27.209216815786245
ORD-00204,2024-05-13,CUST-0391,Consumer,British Columbia,Clothing,Sweater,4,109.15,0.0,436.6,331.45,105.15,2024,5,May,2024-05,24.083829592304166
ORD-00205,2023-12-26,CUST-0220,Corporate,Quebec,Furniture,Lamp,2,611.26,0.0,1222.52,699.51,523.01,2023,12,Dec,2023-12,42.78130419134247
ORD-00206,2023-04-29,CUST-0378,Consumer,Quebec,Office Supplies,Pens,4,18.96,0.15,64.46,46.66,17.8,2023,4,Apr,2023-04,27.61402420105492
ORD-00207,2025-06-10,CUST-0351,Consumer,Quebec,Furniture,Cabinet,2,298.9,0.1,538.02,380.52,157.5,2025,6,Jun,2025-06,29.274004683840747
ORD-00208,2025-02-28,CUST-0985,Consumer,Alberta,Furniture,Desk,1,240.92,0.05,228.87,159.87,69.0,2025,2,Feb,2025-02,30.14811901953074
ORD-00209,2023-02-08,CUST-0631,Corporate,Ontario,Electronics,Keyboard,5,1600.42,0.0,8002.1,6164.06,1838.04,2023,2,Feb,2023-02,22.969470513990075
ORD-00210,2024-10-08,CUST-0238,Consumer,British Columbia,Furniture,Lamp,5,691.79,0.2,2767.16,2080.94,686.22,2024,10,Oct,2024-10,24.798710591364433
ORD-00211,2023-08-01,CUST-0541,Corporate,British Columbia,Furniture,Bookshelf,4,278.93,0.0,1115.72,663.3,452.42,2023,8,Aug,2023-08,40.54960025812928
ORD-00212,2024-11-26,CUST-0701,Corporate,British Columbia,Clothing,Jeans,4,54.66,0.1,196.78,137.04,59.74,2024,11,Nov,2024-11,30.35877629840431
ORD-00213,2023-05-09,CUST-0656,Corporate,British Columbia,Electronics,Mouse,5,1158.05,0.0,5790.25,3906.22,1884.03,2023,5,May,2023-05,32.53797331721428
ORD-00214,2023-10-29,CUST-0405,Corporate,British Columbia,Clothing,Jeans,2,112.34,0.1,202.21,128.19,74.02,2023,10,Oct,2023-10,36.60550912417783
ORD-00215,2025-11-01,CUST-0566,Corporate,Ontario,Office Supplies,Folders,4,66.95,0.0,267.8,202.31,65.49,2025,11,Nov,2025-11,24.454817027632558
ORD-00216,2024-11-28,CUST-0211,Consumer,Manitoba,Clothing,Jacket,3,176.03,0.15,448.88,303.88,144.99,2024,11,Nov,2024-11,32.300392086972025
ORD-00217,2025-05-20,CUST-0822,Consumer,Alberta,Office Supplies,Printer Paper,3,106.91,0.0,320.73,233.82,86.91,2025,5,May,2025-05,27.09755869422879
ORD-00218,2023-12-02,CUST-0741,Consumer,Alberta,Electronics,Headphones,4,199.13,0.05,756.69,563.98,192.72,2023,12,Dec,2023-12,25.468818142171823
ORD-00219,2023-07-30,CUST-0817,Consumer,Manitoba,Office Supplies,Printer Paper,3,73.93,0.0,221.79,171.39,50.4,2023,7,Jul,2023-07,22.72419856621128
ORD-00220,2023-07-02,CUST-0740,Corporate,Ontario,Office Supplies,Printer Paper,4,86.38,0.05,328.24,219.55,108.7,2023,7,Jul,2023-07,33.11601267365342
ORD-00221,2023-06-10,CUST-0118,Consumer,Alberta,Electronics,Mouse,4,145.39,0.1,523.4,428.96,94.45,2023,6,Jun,2023-06,18.04547191440581
ORD-00222,2025-04-16,CUST-0400,Consumer,Manitoba,Furniture,Bookshelf,4,633.02,0.05,2405.48,1694.43,711.05,2025,4,Apr,2025-04,29.559588938590213
ORD-00223,2024-07-16,CUST-0710,Small Business,Quebec,Clothing,Jeans,1,26.03,0.1,23.43,16.59,6.83,2024,7,Jul,2024-07,29.150661545027745
ORD-00224,2024-12-04,CUST-0917,Consumer,Quebec,Clothing,T-Shirt,5,220.73,0.05,1048.47,712.79,335.67,2024,12,Dec,2024-12,32.01522218089215
ORD-00225,2023-07-07,CUST-0686,Consumer,Alberta,Electronics,Monitor,1,1640.07,0.0,1640.07,927.4,712.67,2023,7,Jul,2023-07,43.45363307663697
ORD-00226,2023-06-12,CUST-0903,Consumer,Quebec,Office Supplies,Stapler,4,6.54,0.0,26.16,14.64,11.52,2023,6,Jun,2023-06,44.03669724770642
ORD-00227,2024-08-18,CUST-0619,Corporate,British Columbia,Electronics,Monitor,4,1526.05,0.0,6104.2,4763.32,1340.88,2024,8,Aug,2024-08,21.966514858621935
ORD-00228,2024-11-02,CUST-0978,Corporate,Alberta,Electronics,Mouse,3,591.31,0.0,1773.93,1406.65,367.28,2024,11,Nov,2024-11,20.704311895057863
ORD-00229,2023-11-10,CUST-0165,Small Business,Manitoba,Electronics,Headphones,4,127.24,0.15,432.62,310.88,121.74,2023,11,Nov,2023-11,28.1401692016088
ORD-00230,2024-03-20,CUST-0384,Consumer,Quebec,Office Supplies,Printer Paper,1,26.99,0.05,25.64,20.83,4.81,2024,3,Mar,2024-03,18.759750390015597
ORD-00231,2023-01-28,CUST-0354,Corporate,Ontario,Office Supplies,Printer Paper,1,15.22,0.05,14.46,8.4,6.06,2023,1,Jan,2023-01,41.90871369294605
ORD-00232,2023-01-22,CUST-0514,Corporate,Quebec,Office Supplies,Notebook,2,67.51,0.05,128.27,76.29,51.98,2023,1,Jan,2023-01,40.52389490917595
ORD-00233,2024-07-24,CUST-0956,Consumer,British Columbia,Electronics,Keyboard,4,1183.97,0.0,4735.88,3260.06,1475.82,2024,7,Jul,2024-07,31.162529455982835
ORD-00234,2025-01-13,CUST-0376,Small Business,Alberta,Office Supplies,Folders,4,23.94,0.15,81.4,56.18,25.21,2025,1,Jan,2025-01,30.970515970515972
ORD-00235,2025-12-03,CUST-0066,Consumer,Alberta,Clothing,Jeans,2,237.73,0.15,404.14,283.16,120.98,2025,12,Dec,2025-12,29.93517098035334
ORD-00236,2025-02-17,CUST-0307,Consumer,Quebec,Office Supplies,Stapler,3,56.95,0.05,162.31,123.26,39.05,2025,2,Feb,2025-02,24.058899636498058
ORD-00237,2024-07-12,CUST-0905,Consumer,Quebec,Electronics,Mouse,4,1434.39,0.0,5737.56,3639.53,2098.03,2024,7,Jul,2024-07,36.566589281855
ORD-00238,2023-10-10,CUST-0259,Consumer,Ontario,Electronics,Mouse,2,1019.55,0.0,2039.1,1593.43,445.67,2023,10,Oct,2023-10,21.856211073512828
ORD-00239,2024-06-27,CUST-0366,Consumer,British Columbia,Office Supplies,Folders,3,89.25,0.0,267.75,204.99,62.76,2024,6,Jun,2024-06,23.439775910364144
ORD-00240,2025-07-12,CUST-0260,Small Business,British Columbia,Furniture,Office Chair,5,405.1,0.1,1822.95,1315.01,507.94,2025,7,Jul,2025-07,27.86362763652322
ORD-00241,2025-10-18,CUST-0930,Corporate,Manitoba,Electronics,Keyboard,3,1247.31,0.05,3554.83,2645.6,909.24,2025,10,Oct,2025-10,25.577594427862937
ORD-00242,2025-07-31,CUST-0377,Corporate,Ontario,Furniture,Office Chair,2,746.2,0.0,1492.4,1126.89,365.51,2025,7,Jul,2025-07,24.4914232109354
ORD-00243,2023-06-05,CUST-0277,Corporate,Ontario,Furniture,Desk,4,746.37,0.0,2985.48,1782.08,1203.4,2023,6,Jun,2023-06,40.30842611573349
ORD-00244,2023-10-06,CUST-0953,Corporate,Ontario,Electronics,Mouse,3,1632.96,0.05,4653.94,3500.61,1153.32,2023,10,Oct,2023-10,24.781582916840357
ORD-00245,2025-12-25,CUST-0272,Consumer,Alberta,Clothing,Jeans,3,214.06,0.1,577.96,337.58,240.38,2025,12,Dec,2025-12,41.591113571873485
ORD-00246,2024-05-30,CUST-0191,Small Business,Manitoba,Office Supplies,Notebook,1,80.36,0.15,68.31,42.72,25.59,2024,5,May,2024-05,37.46157224418094
ORD-00247,2024-01-28,CUST-0551,Corporate,Manitoba,Electronics,Headphones,4,755.66,0.2,2418.11,1898.76,519.35,2024,1,Jan,2024-01,21.4775175653713
ORD-00248,2025-06-06,CUST-0354,Consumer,Alberta,Clothing,Jeans,3,228.65,0.0,685.95,408.59,277.36,2025,6,Jun,2025-06,40.43443399664699
ORD-00249,2023-09-27,CUST-0856,Small Business,Ontario,Furniture,Bookshelf,3,400.85,0.05,1142.42,641.3,501.13,2023,9,Sep,2023-09,43.86565361250678
ORD-00250,2025-12-22,CUST-0327,Consumer,Alberta,Electronics,Keyboard,3,1492.96,0.15,3807.05,2112.39,1694.66,2025,12,Dec,2025-12,44.51373110413575
ORD-00251,2024-11-06,CUST-0829,Consumer,Ontario,Clothing,Shoes,4,166.07,0.0,664.28,491.56,172.72,2024,11,Nov,2024-11,26.001083880291443
ORD-00252,2023-08-10,CUST-0334,Consumer,British Columbia,Electronics,Mouse,3,566.73,0.0,1700.19,1039.01,661.18,2023,8,Aug,2023-08,38.88859480411013
ORD-00253,2024-04-21,CUST-0016,Corporate,Alberta,Clothing,T-Shirt,1,173.6,0.2,138.88,99.86,39.02,2024,4,Apr,2024-04,28.09619815668203
ORD-00254,2025-10-09,CUST-0963,Consumer,Manitoba,Office Supplies,Printer Paper,5,70.94,0.0,354.7,274.7,80.0,2025,10,Oct,2025-10,22.554271215111363
ORD-00255,2023-11-28,CUST-0424,Small Business,Ontario,Electronics,Keyboard,1,1498.69,0.0,1498.69,1105.29,393.4,2023,11,Nov,2023-11,26.249591309743842
ORD-00256,2023-06-28,CUST-0669,Consumer,Alberta,Furniture,Cabinet,5,426.87,0.1,1920.92,1363.39,557.53,2023,6,Jun,2023-06,29.024113445640626
ORD-00257,2023-08-02,CUST-0951,Consumer,Ontario,Electronics,Mouse,4,895.73,0.2,2866.34,2041.34,825.0,2023,8,Aug,2023-08,28.782349616584213
ORD-00258,2025-01-22,CUST-0093,Corporate,British Columbia,Electronics,Monitor,3,1636.53,0.0,4909.59,3988.13,921.46,2025,1,Jan,2025-01,18.76857334319159
ORD-00259,2024-07-08,CUST-0881,Corporate,Ontario,Furniture,Cabinet,5,225.94,0.05,1073.21,837.77,235.45,2024,7,Jul,2024-07,21.938856328211624
ORD-00260,2025-03-27,CUST-0777,Corporate,Manitoba,Furniture,Lamp,2,422.76,0.0,845.52,677.75,167.77,2025,3,Mar,2025-03,19.842227268426534
ORD-00261,2023-01-01,CUST-0127,Consumer,British Columbia,Furniture,Office Chair,3,75.22,0.0,225.66,151.57,74.09,2023,1,Jan,2023-01,32.832579987591956
ORD-00262,2023-04-13,CUST-0602,Small Business,Manitoba,Furniture,Lamp,4,656.93,0.1,2364.95,1490.19,874.76,2023,4,Apr,2023-04,36.988519841857126
ORD-00263,2025-04-29,CUST-0852,Consumer,Alberta,Electronics,Keyboard,5,38.71,0.15,164.52,92.29,72.23,2025,4,Apr,2025-04,43.90347678093849
ORD-00264,2023-11-28,CUST-0113,Consumer,Ontario,Furniture,Cabinet,3,363.7,0.1,981.99,685.81,296.18,2023,11,Nov,2023-11,30.16120327090907
ORD-00265,2023-07-29,CUST-0910,Consumer,Ontario,Clothing,Sweater,2,176.09,0.15,299.35,213.03,86.32,2023,7,Jul,2023-07,28.835810923667943
ORD-00266,2023-10-23,CUST-0387,Corporate,Ontario,Office Supplies,Stapler,3,24.76,0.1,66.85,46.33,20.52,2023,10,Oct,2023-10,30.69558713537771
ORD-00267,2023-02-18,CUST-0574,Consumer,Ontario,Furniture,Bookshelf,5,431.53,0.05,2049.77,1631.07,418.69,2023,2,Feb,2023-02,20.426194158368986
ORD-00268,2024-01-10,CUST-0611,Consumer,Quebec,Office Supplies,Notebook,5,12.75,0.1,57.38,38.22,19.16,2024,1,Jan,2024-01,33.391425583827115
ORD-00269,2025-12-22,CUST-0041,Consumer,British Columbia,Office Supplies,Stapler,3,96.81,0.05,275.91,194.9,81.01,2025,12,Dec,2025-12,29.36102352216302
ORD-00270,2024-03-15,CUST-0290,Consumer,Alberta,Office Supplies,Printer Paper,4,47.56,0.05,180.73,125.06,55.67,2024,3,Mar,2024-03,30.80285508769989
ORD-00271,2025-10-03,CUST-0914,Consumer,British Columbia,Electronics,Laptop,4,645.47,0.0,2581.88,1780.61,801.27,2025,10,Oct,2025-10,31.034362557516225
ORD-00272,2025-04-16,CUST-0031,Consumer,British Columbia,Electronics,Headphones,4,972.37,0.1,3500.53,2454.28,1046.25,2025,4,Apr,2025-04,29.88833119556181
ORD-00273,2023-09-19,CUST-0987,Corporate,Manitoba,Furniture,Lamp,3,376.58,0.0,1129.74,903.7,226.04,2023,9,Sep,2023-09,20.00814346663834
ORD-00274,2024-10-07,CUST-0087,Corporate,Alberta,Electronics,Headphones,5,1509.62,0.2,6038.48,3833.05,2205.43,2024,10,Oct,2024-10,36.522932923517175
ORD-00275,2023-03-09,CUST-0278,Small Business,Ontario,Furniture,Lamp,4,295.14,0.0,1180.56,958.73,221.83,2023,3,Mar,2023-03,18.79023514264417
ORD-00276,2025-01-31,CUST-0554,Consumer,Alberta,Office Supplies,Printer Paper,5,24.36,0.15,103.53,69.25,34.28,2025,1,Jan,2025-01,33.11117550468463
ORD-00277,2024-04-27,CUST-0637,Consumer,Quebec,Electronics,Keyboard,3,1019.36,0.0,3058.08,2163.3,894.78,2024,4,Apr,2024-04,29.259535394757496
ORD-00278,2025-01-31,CUST-0761,Consumer,Manitoba,Furniture,Bookshelf,3,715.03,0.15,1823.33,1309.73,513.6,2025,1,Jan,2025-01,28.168241623842093
ORD-00279,2023-09-24,CUST-0091,Consumer,Alberta,Electronics,Headphones,4,874.34,0.2,2797.89,1638.84,1159.05,2023,9,Sep,2023-09,41.425860201794926
ORD-00280,2025-10-14,CUST-0558,Small Business,Ontario,Electronics,Keyboard,5,1004.55,0.15,4269.34,2666.02,1603.32,2025,10,Oct,2025-10,37.55428239493692
ORD-00281,2024-02-11,CUST-0695,Consumer,British Columbia,Clothing,T-Shirt,4,245.63,0.15,835.14,570.25,264.89,2024,2,Feb,2024-02,31.71803529947075
ORD-00282,2025-02-10,CUST-0604,Corporate,British Columbia,Clothing,Jeans,3,152.77,0.15,389.56,262.22,127.34,2025,2,Feb,2025-02,32.68816100215628
ORD-00283,2025-04-19,CUST-0864,Consumer,British Columbia,Electronics,Laptop,5,139.97,0.05,664.86,517.71,147.15,2025,4,Apr,2025-04,22.132479018139158
ORD-00284,2023-01-22,CUST-0480,Corporate,British Columbia,Furniture,Lamp,5,875.8,0.2,3503.2,1944.84,1558.36,2023,1,Jan,2023-01,44.48390043388902
ORD-00285,2024-11-26,CUST-0664,Consumer,British Columbia,Clothing,T-Shirt,5,50.92,0.05,241.87,185.56,56.31,2024,11,Nov,2024-11,23.28110141811717
ORD-00286,2025-06-29,CUST-0001,Consumer,Manitoba,Clothing,T-Shirt,3,210.55,0.1,568.49,440.7,127.78,2025,6,Jun,2025-06,22.477088427237067
ORD-00287,2025-03-12,CUST-0535,Consumer,Alberta,Clothing,Jacket,4,196.21,0.1,706.36,408.41,297.95,2025,3,Mar,2025-03,42.18104082903901
ORD-00288,2023-02-14,CUST-0992,Small Business,British Columbia,Furniture,Bookshelf,3,346.5,0.1,935.55,660.31,275.24,2023,2,Feb,2023-02,29.42012719790498
ORD-00289,2023-11-18,CUST-0188,Consumer,Manitoba,Clothing,T-Shirt,2,37.68,0.15,64.06,47.46,16.6,2023,11,Nov,2023-11,25.913206369029034
ORD-00290,2025-11-16,CUST-0894,Consumer,Manitoba,Office Supplies,Stapler,3,104.29,0.15,265.94,212.99,52.95,2025,11,Nov,2025-11,19.910506129202076
ORD-00291,2024-12-26,CUST-0787,Consumer,Quebec,Clothing,Jacket,5,167.31,0.0,836.55,508.58,327.97,2024,12,Dec,2024-12,39.20506843583767
ORD-00292,2024-02-12,CUST-0053,Consumer,Alberta,Office Supplies,Stapler,2,78.27,0.0,156.54,116.27,40.27,2024,2,Feb,2024-02,25.725054299220652
ORD-00293,2025-05-22,CUST-0075,Corporate,Ontario,Electronics,Monitor,2,743.55,0.0,1487.1,1070.68,416.42,2025,5,May,2025-05,28.002151839150024
ORD-00294,2025-03-28,CUST-0343,Consumer,Manitoba,Electronics,Monitor,2,1417.02,0.0,2834.04,2099.69,734.35,2025,3,Mar,2025-03,25.911772593188527
ORD-00295,2024-03-03,CUST-0923,Consumer,Quebec,Clothing,Sweater,1,234.1,0.05,222.4,138.55,83.84,2024,3,Mar,2024-03,37.697841726618705
ORD-00296,2023-08-06,CUST-0471,Consumer,Alberta,Clothing,Sweater,4,117.15,0.1,421.74,245.17,176.57,2023,8,Aug,2023-08,41.86702707829468
ORD-00297,2024-06-06,CUST-0929,Small Business,Ontario,Office Supplies,Printer Paper,5,21.0,0.1,94.5,68.98,25.52,2024,6,Jun,2024-06,27.005291005291003
ORD-00298,2025-05-20,CUST-0101,Consumer,Ontario,Electronics,Headphones,3,874.09,0.1,2360.04,1328.73,1031.31,2025,5,May,2025-05,43.69883561295571
ORD-00299,2023-07-29,CUST-0013,Consumer,Alberta,Furniture,Desk,3,589.26,0.05,1679.39,947.4,731.99,2023,7,Jul,2023-07,43.58665944182113
ORD-00300,2024-09-12,CUST-0100,Corporate,Manitoba,Clothing,Jacket,3,171.19,0.1,462.21,335.05,127.16,2024,9,Sep,2024-09,27.5113043854525
ORD-00301,2024-05-02,CUST-0540,Consumer,Ontario,Electronics,Mouse,4,1338.62,0.2,4283.58,2416.34,1867.24,2024,5,May,2024-05,43.590641472786785
ORD-00302,2024-07-18,CUST-0650,Consumer,Manitoba,Clothing,Shoes,5,29.89,0.0,149.45,86.7,62.75,2024,7,Jul,2024-07,41.98728671796588
ORD-00303,2024-11-05,CUST-0138,Consumer,Ontario,Office Supplies,Folders,2,48.6,0.0,97.2,56.72,40.48,2024,11,Nov,2024-11,41.64609053497942
ORD-00304,2023-08-18,CUST-0858,Corporate,Alberta,Clothing,Shoes,3,22.28,0.15,56.81,31.89,24.93,2023,8,Aug,2023-08,43.88311916916036
ORD-00305,2023-06-24,CUST-0682,Corporate,Quebec,Electronics,Laptop,2,955.09,0.15,1623.65,1145.24,478.42,2023,6,Jun,2023-06,29.4657099744403
ORD-00306,2024-12-20,CUST-0012,Consumer,Alberta,Electronics,Headphones,2,638.28,0.0,1276.56,923.34,353.22,2024,12,Dec,2024-12,27.66967475089303
ORD-00307,2024-12-29,CUST-0983,Consumer,Manitoba,Furniture,Cabinet,1,770.0,0.05,731.5,566.21,165.29,2024,12,Dec,2024-12,22.596035543403964
ORD-00308,2024-04-15,CUST-0412,Corporate,Alberta,Furniture,Cabinet,5,814.54,0.0,4072.7,2511.16,1561.54,2024,4,Apr,2024-04,38.34164068062956
ORD-00309,2023-10-05,CUST-0540,Consumer,British Columbia,Clothing,Jacket,4,75.01,0.05,285.04,230.87,54.17,2023,10,Oct,2023-10,19.004350266629245
ORD-00310,2024-04-05,CUST-0267,Corporate,Alberta,Office Supplies,Printer Paper,1,108.05,0.15,91.84,64.85,26.99,2024,4,Apr,2024-04,29.38806620209059
ORD-00311,2024-07-12,CUST-0216,Consumer,Quebec,Furniture,Cabinet,1,596.4,0.0,596.4,475.76,120.64,2024,7,Jul,2024-07,20.2280348759222
ORD-00312,2025-08-03,CUST-0673,Consumer,Quebec,Office Supplies,Printer Paper,4,5.9,0.0,23.6,13.26,10.34,2025,8,Aug,2025-08,43.813559322033896
ORD-00313,2023-07-29,CUST-0446,Consumer,Manitoba,Electronics,Headphones,5,1710.11,0.1,7695.5,6162.08,1533.42,2023,7,Jul,2023-07,19.926190630888183
ORD-00314,2023-11-27,CUST-0620,Corporate,British Columbia,Furniture,Bookshelf,5,190.89,0.05,906.73,718.47,188.26,2023,11,Nov,2023-11,20.762520265128536
ORD-00315,2024-03-21,CUST-0832,Consumer,British Columbia,Furniture,Cabinet,4,866.53,0.2,2772.9,2269.9,503.0,2024,3,Mar,2024-03,18.139853582891558
ORD-00316,2025-03-07,CUST-0883,Small Business,Quebec,Furniture,Desk,2,554.53,0.2,887.25,533.53,353.72,2025,3,Mar,2025-03,39.867004790081715
